500.94196142010003,0.799040690249645,16,5,19,0,0,0,0,1900,19
500.95481042010005,0.7869122063813188,18,6,16,0,0,1,0,1600,16
500.9572164201,0.769693989304891,20,5,16,0,0,0,0,1600,16
500.9700654201,0.7580109533259404,22,6,13,0,0,1,0,1300,13
500.9724714201,0.7414251168948411,24,5,13,0,0,0,0,1300,13
500.9783464201,0.7915656471172272,17,9,18,0,0,0,0,1800,18
500.9853204201,0.7301711686547064,26,6,10,0,0,1,0,1000,10
500.99119542010004,0.7795506254807406,19,10,15,0,0,1,0,1500,15
500.9936014201,0.7624934852016277,21,9,15,0,0,0,0,1500,15
501.00645042010007,0.7509197442797698,23,10,12,0,0,1,0,1200,12
501.0088564201,0.7344890687112182,25,9,12,0,0,0,0,1200,12
501.01232542010007,0.801702369894524,16,14,17,0,0,1,0,1700,17
501.0147314201,0.7841605331767932,18,13,17,0,0,0,0,1700,17
501.0217054201001,0.7233404014029953,27,10,9,0,0,1,0,900,9
501.02411142010004,0.707513182114098,29,9,9,0,0,0,0,900,9
501.02758042010004,0.7722579123304862,20,14,14,0,0,1,0,1400,14
501.0299864201,0.7553603419717266,22,13,14,0,0,0,0,1400,14
501.03696042010006,0.6967739765634795,31,10,6,0,0,1,0,600,6
501.0393664201,0.6815280501635753,33,9,6,0,0,0,0,600,6
501.04283542010006,0.743894873649312,24,14,11,0,0,1,0,1100,11
501.0452414201,0.7276179074100453,26,13,11,0,0,0,0,1100,11
501.0487104201,0.7942024266908171,17,18,16,0,0,1,0,1600,16
501.0511164201,0.7768246942392231,19,17,16,0,0,0,0,1600,16
501.0522154201,0.6711832678976832,35,10,3,0,0,1,0,300,3
501.0546214201,0.6564972850002107,37,9,3,0,0,0,0,300,3
501.05809042010003,0.7165735361283139,28,14,8,0,0,1,0,800,8
501.0604964201,0.7008943808220077,30,13,8,0,0,0,0,800,8
501.06396542010003,0.7650334226712453,21,18,13,0,0,1,0,1300,13
501.0663714201,0.7482939294527441,23,17,13,0,0,0,0,1300,13
501.07224642010004,0.7988989784725153,16,21,18,0,0,0,0,1800,18
501.07334542010005,0.6902556407741831,32,14,5,0,0,1,0,500,5
501.0757514201,0.6751523403491807,34,13,5,0,0,0,0,500,5
501.07922042010006,0.736935720837237,25,18,10,0,0,1,0,1000,10
501.0816264201,0.7208110259731182,27,17,10,0,0,0,0,1000,10
501.0850954201,0.7867726456198055,18,22,15,0,0,1,0,1500,15
501.08750142010007,0.7695574822353495,20,21,15,0,0,0,0,1500,15
501.0886004201,0.6649043337476278,36,14,2,0,0,1,0,200,2
501.0910064201,0.6503557385413455,38,13,2,0,0,0,0,200,2
501.0944754201,0.7098699750262693,29,18,7,0,0,1,0,700,7
501.0968814201,0.694337498560759,31,17,7,0,0,0,0,700,7
501.1003504201,0.757876518270767,22,22,12,0,0,1,0,1200,12
501.10275642010004,0.7412936233774199,24,21,12,0,0,0,0,1200,12
501.1062254201001,0.8091296112713671,15,26,17,0,0,1,0,1700,17
501.10863142010004,0.7914252610568718,17,25,17,0,0,0,0,1700,17
501.10973042010005,0.6837982841587527,33,18,4,0,0,1,0,400,4
501.1121364201,0.6688362754395374,35,17,4,0,0,0,0,400,4
501.11560542010005,0.7300416710519165,26,22,9,0,0,1,0,900,9
501.1180114201,0.714067823060901,28,21,9,0,0,0,0,900,9
501.1214804201,0.7794123703132035,19,26,14,0,0,1,0,1400,14
501.1238864201,0.7623582551587074,21,25,14,0,0,0,0,1400,14
501.1249854201,0.6586841391638673,37,18,1,0,0,1,0,100,1
501.12739142009997,0.6442716463839196,39,17,1,0,0,0,0,100,1
501.1308604201,0.7032291258849421,30,22,6,0,0,1,0,600,6
501.13326642010003,0.6878419560764641,32,21,6,0,0,0,0,600,6
501.1367354201,0.7507865668674778,23,26,11,0,0,1,0,1100,11
501.1391414201,0.7343588053185282,25,25,11,0,0,0,0,1100,11
501.1426104201,0.8015601860621447,16,30,16,0,0,1,0,1600,16
501.14501642010003,0.7840214604311029,18,29,16,0,0,0,0,1600,16
501.1461154201,0.6774013362556826,34,22,3,0,0,1,0,300,3
501.14852142010005,0.6625792974552569,36,21,3,0,0,0,0,300,3
501.1519904201,0.7232121152531118,27,26,8,0,0,1,0,800,8
501.1543964201,0.7073877029594023,29,25,8,0,0,0,0,800,8
501.15786542010005,0.7721209505430653,20,30,13,0,0,1,0,1300,13
501.1602714201,0.7552263770088152,22,29,13,0,0,0,0,1300,13
501.1672454201,0.6966504020325684,31,26,5,0,0,1,0,500,5
501.1696514201,0.6814071795341684,33,25,5,0,0,0,0,500,5
501.1731204201,0.7437629421146246,24,30,10,0,0,1,0,1000,10
501.17552642009997,0.7274888626342428,26,29,10,0,0,0,0,1000,10
501.1789954201001,0.7940615729912993,17,34,15,0,0,1,0,1500,15
501.18140142010003,0.7766869225221101,19,33,15,0,0,0,0,1500,15
501.1825004201,0.6710642319401481,35,26,2,0,0,1,0,200,2
501.1849064201,0.6563808536368604,37,25,2,0,0,0,0,200,2
501.18837542010004,0.7164464500981681,28,30,7,0,0,1,0,700,7
501.1907814201,0.7007700755275484,30,29,7,0,0,0,0,700,7
501.19425042010005,0.7648977421643409,21,34,12,0,0,1,0,1200,12
501.1966564201,0.7481612177349904,23,33,12,0,0,0,0,1200,12
501.2025314201,0.7987572918283083,16,37,17,0,0,0,0,1700,17
501.20363042010007,0.6901332222857114,32,30,4,0,0,1,0,400,4
501.2060364201,0.6750326004671553,34,29,4,0,0,0,0,400,4
501.2095054201,0.7368050235249418,25,34,9,0,0,1,0,900,9
501.21191142009997,0.7206831884140156,27,33,9,0,0,0,0,900,9
