100.9997854201,0.9432611829920742,5,2,1,0,0,1,0,100,1
101.0233214201,0.9488392004353688,4,5,3,0,0,0,0,300,3
101.0597064201,0.939962788964049,5,9,2,0,0,0,0,200,2
101.09609142010001,0.9311694165161717,6,13,1,0,0,0,0,100,1
103.0154354201,0.9429593635610027,5,4,1,0,0,1,0,100,1
103.01784142010001,0.9223267200661124,7,3,1,0,0,0,0,100,1
103.03897142010001,0.9485355961815131,4,7,3,0,0,0,0,300,3
103.0753564201,0.9396620249346279,5,11,2,0,0,0,0,200,2
103.1117414201,0.9308714661408235,6,15,1,0,0,0,0,100,1
104.9947004201,0.951559500643685,4,2,2,0,0,1,0,200,2
105.0310854201,0.9426576407044229,5,6,1,0,0,1,0,100,1
105.0334914201,0.9220315991272552,7,5,1,0,0,0,0,100,1
105.0546214201,0.9482320890732461,4,9,3,0,0,0,0,300,3
105.0910064201,0.9393613571419965,5,13,2,0,0,0,0,200,2
105.12739142010001,0.9305736111019679,6,17,1,0,0,0,0,100,1
107.0103504201,0.9512550259634021,4,4,2,0,0,1,0,200,2
107.0127564201,0.9304408672818376,6,3,2,0,0,0,0,200,2
107.0467354201,0.942356014391433,5,8,1,0,0,1,0,100,1
107.04914142010001,0.9217365726195433,7,7,1,0,0,0,0,100,1
107.0702714201,0.9479286790794841,4,11,3,0,0,0,0,300,3
107.1066564201,0.9390607855553617,5,15,2,0,0,0,0,200,2
108.9896154201,0.9599308225459622,3,2,3,0,0,1,0,300,3
109.0260004201,0.9509506487072225,4,6,2,0,0,1,0,200,2
109.0284064201,0.9301431500235937,6,5,2,0,0,0,0,200,2
109.0623854201,0.9420544845911415,5,10,1,0,0,1,0,100,1
109.06479142010001,0.9214416405127612,7,9,1,0,0,0,0,100,1
111.0052654201,0.9596236692569764,3,4,3,0,0,1,0,300,3
111.0076714201,0.9386263985132335,5,3,3,0,0,0,0,300,3
111.0416504201,0.9506463688439726,4,8,2,0,0,1,0,200,2
111.0440564201,0.9298455280272506,6,7,2,0,0,0,0,200,2
111.07803542010001,0.9417530512726672,5,12,1,0,0,1,0,100,1
111.0804414201,0.921146802776703,7,11,1,0,0,0,0,100,1
112.9869364201,0.9471870173570336,4,1,4,0,0,0,0,400,4
112.9997854201,0.9328098490845219,6,2,1,0,0,1,0,100,1
113.02091542010001,0.95931661424918,3,6,3,0,0,1,0,300,3
113.0233214201,0.938326062094545,5,5,3,0,0,0,0,300,3
113.05730042009999,0.9503421863424895,4,10,2,0,0,1,0,200,2
113.0597064201,0.9295480012623274,6,9,2,0,0,0,0,200,2
