400.9633985799,0.834112878399777,13,5,15,0,0,0,0,1500,15
400.9786535799,0.8034780665619488,17,5,12,0,0,0,0,1200,12
400.99390857990005,0.773968392245243,21,5,9,0,0,0,0,900,9
400.9997835799,0.8263097341801808,14,9,14,0,0,0,0,1400,14
401.0150385799,0.7959615116770833,18,9,11,0,0,0,0,1100,11
401.0302935799,0.766727901008991,22,9,8,0,0,0,0,800,8
401.0361685799,0.818579588545415,15,13,13,0,0,0,0,1300,13
401.0455485799,0.7385679653618091,26,9,5,0,0,0,0,500,5
401.0514235799,0.7885152743275536,19,13,10,0,0,0,0,1000,10
401.0608035799,0.7114422714249001,30,9,2,0,0,0,0,200,2
401.0666785799,0.7595551447266048,23,13,7,0,0,0,0,700,7
401.0725535799,0.8109217585921217,16,17,12,0,0,0,0,1200,12
401.0819335799,0.731658645893264,27,13,4,0,0,0,0,400,4
401.0878085799,0.7811386966912793,20,17,9,0,0,0,0,900,9
401.09368357989996,0.8339649464862122,13,21,14,0,0,0,0,1400,14
401.0971885799,0.7047867134163774,31,13,1,0,0,0,0,100,1
401.1030635799,0.7524494897361094,24,17,6,0,0,0,0,600,6
401.1089385799,0.8033355678055193,17,21,11,0,0,0,0,1100,11
401.11831857989995,0.7248139632594549,28,17,3,0,0,0,0,300,3
401.1241935799,0.7738311271001189,21,21,8,0,0,0,0,800,8
401.1300685799,0.8261631861729029,14,25,13,0,0,0,0,1300,13
401.13944857990003,0.7454103083034517,25,21,5,0,0,0,0,500,5
401.1453235799,0.7958203459996367,18,25,10,0,0,0,0,1000,10
401.1547035799,0.7180333127813792,29,21,2,0,0,0,0,200,2
401.1605785799,0.7665919199823016,22,25,7,0,0,0,0,700,7
401.1664535799,0.8184344114979503,15,29,12,0,0,0,0,1200,12
401.17583357990003,0.7384369785670445,26,25,4,0,0,0,0,400,4
401.1817085799,0.788375429258107,19,29,9,0,0,0,0,900,9
401.1875835799,0.8416910792631352,12,33,14,0,0,0,0,1400,14
401.1910885799,0.7113160954368196,30,25,1,0,0,0,0,100,1
401.1969635799,0.759420435805394,23,29,6,0,0,0,0,600,6
401.20283857989995,0.8107779396791108,16,33,11,0,0,0,0,1100,11
401.2122185799,0.731528884482829,27,29,3,0,0,0,0,300,3
401.21809357989997,0.7810001598755156,20,33,8,0,0,0,0,800,8
401.22396857990003,0.8338170408087262,13,37,13,0,0,0,0,1300,13
401.2333485799,0.7523160410198025,24,33,5,0,0,0,0,500,5
401.2392235799,0.803193094321585,17,37,10,0,0,0,0,1000,10
401.24860357989996,0.7246854157698525,28,33,2,0,0,0,0,200,2
401.2544785799,0.7736938862992966,21,37,7,0,0,0,0,700,7
401.2603535799,0.8260166641562644,14,41,12,0,0,0,0,1200,12
401.26973357990005,0.7452781080028045,25,37,4,0,0,0,0,400,4
401.27560857990005,0.7956792053582605,18,41,9,0,0,0,0,900,9
401.2849885799,0.7179059678563533,29,37,1,0,0,0,0,100,1
401.2908635799,0.7664559630721723,22,41,6,0,0,0,0,600,6
401.2967385799,0.8182892601979818,15,45,11,0,0,0,0,1100,11
401.3061185799,0.738306015003101,26,41,3,0,0,0,0,300,3
401.3119935799,0.7882356089905176,19,45,8,0,0,0,0,800,8
401.3272485799,0.7592857507751324,23,45,5,0,0,0,0,500,5
401.3331235799,0.8106341462727282,16,49,10,0,0,0,0,1000,10
401.3425035799,0.7313991460858905,27,45,2,0,0,0,0,200,2
401.3483785799,0.7808616476295875,20,49,7,0,0,0,0,700,7
401.3636335799,0.7521826159709447,24,49,4,0,0,0,0,400,4
401.3788885799,0.7245568910784547,28,49,1,0,0,0,0,100,1
401.3847635799,0.7735566698384584,21,53,6,0,0,0,0,600,6
